state_id,sample_count,sum_value,outgoing_edge_count,current_average_num,current_average_den,expected_next_average_num_digits,expected_next_average_den_digits,expected_next_average_num_mod_1000000007,expected_next_average_den_mod_1000000007,expected_next_average_num_mod_1000000009,expected_next_average_den_mod_1000000009,drift_num_digits,drift_den_digits,drift_num_mod_1000000007,drift_den_mod_1000000007,drift_num_mod_1000000009,drift_den_mod_1000000009,abs_drift_num_digits,abs_drift_den_digits,abs_drift_num_mod_1000000007,abs_drift_den_mod_1000000007,abs_drift_num_mod_1000000009,abs_drift_den_mod_1000000009,source_probability_num_digits,source_probability_den_digits,source_probability_num_mod_1000000007,source_probability_den_mod_1000000007,source_probability_num_mod_1000000009,source_probability_den_mod_1000000009,drift_sign,base_level_flag,lift_extension_flag,eventual_cone_flag,boundary_defect_flag
11205,105,181,2,181,105,112,112,121682543,55021112,637983949,218265147,111,113,272615243,925738913,160774265,639280082,111,113,272615243,925738913,160774265,639280082,83,96,985024035,478341439,913092875,216414000,1,0,1,1,0
11206,105,182,2,26,15,111,111,222783946,342503521,816862037,536377529,109,112,478889231,712517598,769038279,681887627,109,112,478889231,712517598,769038279,681887627,83,96,626730746,478341439,101580979,216414000,1,0,1,1,0
11207,105,183,2,61,35,111,111,941060873,895002352,257334802,24251683,110,112,341987237,325082103,527365344,848808905,110,112,341987237,325082103,527365344,848808905,84,96,4615311,478341439,604215947,216414000,1,0,1,1,0
11208,105,184,2,184,105,110,110,607806959,815833730,871068971,837375288,109,112,568774997,554180354,128396510,308134819,109,112,568774997,554180354,128396510,308134819,84,96,12307496,478341439,277909180,216414000,1,0,1,1,0
11209,105,185,2,37,21,110,110,507787623,877222489,407401374,558250192,108,111,402102717,140557381,300057289,907751317,108,111,402102717,140557381,300057289,907751317,85,96,366153325,478341439,74424474,216414000,1,0,1,1,0
11210,105,186,2,62,35,108,107,490679558,194582462,321159500,819365574,106,109,109671851,810386128,439917272,677794838,106,109,109671851,810386128,439917272,677794838,85,96,643075531,478341439,198465264,216414000,1,0,1,1,0
11211,105,187,2,187,105,109,109,316561890,541913613,90058338,950916696,108,110,300384434,966976329,878234959,282084063,108,110,300384434,966976329,878234959,282084063,86,96,381534740,478341439,529240704,216414000,1,0,1,1,0
11212,105,188,2,188,105,108,108,690162201,590318939,839861347,158486116,107,110,829023620,661162725,130017035,547014015,107,110,829023620,661162725,130017035,547014015,86,96,350759302,478341439,411308535,216414000,1,0,1,1,0
11213,105,189,2,9,5,108,108,448036902,726879295,423976152,438990747,106,109,698270890,634396454,168964055,194953717,106,109,698270890,634396454,168964055,194953717,86,96,602024803,478341439,96822751,216414000,1,0,1,1,0
11214,105,190,2,38,21,107,107,128681415,287813217,407920707,573165129,105,108,255135844,14692505,595353360,12155867,105,108,255135844,14692505,595353360,12155867,87,96,272066132,478341439,591527339,216414000,1,0,1,1,0
11215,105,191,2,191,105,107,107,635798463,191875478,308986347,382110086,106,109,703540707,715641688,820180132,373852893,106,109,703540707,715641688,820180132,373852893,87,96,58843014,478341439,244072892,216414000,1,0,1,1,0
11216,105,192,2,64,35,107,106,792260210,365312582,275100128,730351687,105,108,349102074,785940286,885996854,562308820,105,108,349102074,785940286,885996854,562308820,88,96,156914704,478341439,317527709,216414000,1,0,1,1,0
11217,105,193,2,193,105,106,106,134358997,576875057,553492323,820234461,105,108,923603128,190626855,603814620,708205883,105,108,923603128,190626855,603814620,708205883,88,96,85105875,478341439,513407221,216414000,1,0,1,1,0
11218,105,194,2,194,105,106,105,264659554,929479182,14966979,636705748,104,107,156764311,531771146,16872927,284700982,104,107,156764311,531771146,16872927,284700982,89,96,226949000,478341439,702419250,216414000,1,0,1,1,0
11219,105,195,2,13,7,105,105,776037275,619652788,201493660,757803835,103,106,376774702,337569488,559005846,304626800,103,106,376774702,337569488,559005846,304626800,89,96,938530669,478341439,873117991,216414000,1,0,1,1,0
11220,105,196,2,28,15,105,104,256652890,769942136,726524697,959633980,102,105,430471225,849710659,9373053,798169864,102,105,430471225,849710659,9373053,798169864,89,96,169415101,478341439,661647961,216414000,1,0,1,1,0
11221,105,197,2,197,105,104,104,568378151,846628093,222678300,973089323,103,106,631324099,631983052,227542130,58125999,103,106,631324099,631983052,227542130,58125999,90,96,118440267,478341439,97727881,216414000,1,0,1,1,0
11222,105,198,2,66,35,104,103,416578550,307771350,753829627,328848222,102,105,267340192,771997180,680054257,509687671,102,105,267340192,771997180,680054257,509687671,90,96,315840712,478341439,593941019,216414000,1,0,1,1,0
11223,105,199,2,199,105,104,103,861749535,205180900,837112923,219232148,102,105,217567244,181331451,423219692,673125117,102,105,217567244,181331451,423219692,673125117,91,96,508908563,478341439,250509372,216414000,1,0,1,1,0
11224,105,200,2,40,21,103,102,972388215,700863488,943270044,703205364,100,103,795204355,906044388,226818815,922437512,100,103,795204355,906044388,226818815,922437512,91,96,690422830,478341439,668024992,216414000,1,0,1,1,0
11225,105,201,2,67,35,103,102,939179443,800575661,740567541,468803576,101,104,232711365,20147939,510024397,408125016,101,104,232711365,20147939,510024397,408125016,91,96,507794204,478341439,114733297,216414000,1,0,1,1,0
11226,105,202,2,202,105,102,101,230334082,966762616,282207651,744800602,100,103,633010463,836691329,60694280,68020836,100,103,633010463,836691329,60694280,68020836,92,96,687451206,478341439,639288795,216414000,1,0,1,1,0
11227,105,203,2,29,15,102,101,764643748,311175075,995698155,829867071,99,102,815193015,555875368,956442458,149335319,99,102,815193015,555875368,956442458,149335319,92,96,833203209,478341439,704770111,216414000,1,0,1,1,0
11228,105,204,2,68,35,101,101,201906380,551862516,427732974,638311183,99,102,540072429,315187927,565493907,340891207,99,102,540072429,315187927,565493907,340891207,93,96,221875210,478341439,212720281,216414000,1,0,1,1,0
11229,105,205,2,41,21,101,100,10735874,367908344,158141666,758874125,98,101,713737123,575358394,69045371,312118830,98,101,713737123,575358394,69045371,312118830,93,96,258333891,478341439,900587419,216414000,1,0,1,1,0
11230,105,206,2,206,105,100,100,900855631,394651393,673842019,293145689,98,101,763884740,812798664,788466663,260099025,98,101,763884740,812798664,788466663,260099025,94,96,688890376,478341439,734899769,216414000,1,0,1,1,0
11231,105,207,2,69,35,100,99,13209052,929767600,853603787,862097132,97,101,308352868,541865776,391430707,173399350,97,101,308352868,541865776,391430707,173399350,94,96,503707660,478341439,626399372,216414000,1,0,1,1,0
11232,105,208,2,208,105,99,99,899581217,821627938,367680425,810349528,96,100,728601918,252325878,672638225,787411082,96,100,728601918,252325878,672638225,787411082,94,96,9887084,478341439,337064980,216414000,1,0,1,1,0
11233,105,209,2,209,105,99,98,113458925,214418623,796011107,873566355,96,100,99695149,513955261,5798931,724466456,96,100,99695149,513955261,5798931,724466456,95,96,359698893,478341439,232173274,216414000,1,0,1,1,0
11234,105,210,1,2,1,1,1,2,1,2,1,1,1,0,1,0,1,1,1,0,1,0,1,95,96,959197048,478341439,952462067,216414000,0,0,1,1,0
11235,106,0,3,0,1,97,99,131906056,394707664,213169814,231477373,97,99,131906056,394707664,213169814,231477373,97,99,131906056,394707664,213169814,231477373,32,96,487761806,596362444,522321603,791260067,1,0,1,1,0
11236,106,1,3,1,106,98,100,825919619,789415328,844019185,462954746,99,101,189515921,919506052,250769518,268300661,99,101,189515921,919506052,250769518,268300661,33,96,731642709,596362444,283482400,791260067,1,0,1,1,0
11237,106,2,2,1,53,99,100,340632522,368245970,134530029,388864229,100,102,685277577,517036277,741227254,609803957,100,102,685277577,517036277,741227254,609803957,33,96,597464060,596362444,425223600,791260067,1,0,1,1,0
11238,106,3,3,3,106,100,101,780850797,209475806,991493217,333185356,101,103,70878245,102217641,49361999,658823715,101,103,70878245,102217641,49361999,658823715,33,96,896196090,596362444,637835400,791260067,1,0,1,1,0
11239,106,4,2,2,53,100,101,920111066,628427418,67374088,999556068,102,103,509031333,306652923,571714519,976471136,102,103,509031333,306652923,571714519,976471136,33,96,344294128,596362444,956753100,791260067,1,0,1,1,0
11240,106,5,2,5,106,101,102,718646192,885282247,546139550,998668186,102,104,375042310,919958769,448725451,929413390,102,104,375042310,919958769,448725451,929413390,33,96,516441192,596362444,435129641,791260067,1,0,1,1,0
11241,106,6,2,3,53,101,102,716352267,655846727,148870662,996004540,103,104,999129725,759876293,902131430,788240152,103,104,999129725,759876293,902131430,788240152,33,96,774661788,596362444,152694457,791260067,1,0,1,1,0
11242,106,7,2,7,106,102,103,201247243,967540174,934768420,988013602,103,105,279713221,279628865,84678239,364720438,103,105,279713221,279628865,84678239,364720438,34,96,161992675,596362444,729041690,791260067,1,0,1,1,0
11243,106,8,2,4,53,102,103,502211800,902620508,182375232,964040788,104,105,6743207,838886595,809724099,94161305,104,105,6743207,838886595,809724099,94161305,34,96,742989016,596362444,93562526,791260067,1,0,1,1,0
11244,106,9,2,9,106,103,104,685843019,707861510,508537096,892122346,104,106,164302981,516659771,937915333,282483915,104,106,164302981,516659771,937915333,282483915,34,96,114483517,596362444,140343789,791260067,1,0,1,1,0
11245,106,10,2,5,53,103,104,562746740,123584516,64248303,676367020,104,106,207654437,549979306,23324959,847451745,104,106,207654437,549979306,23324959,847451745,34,96,671725279,596362444,710515688,791260067,1,0,1,1,0
11246,106,11,2,11,106,104,105,139082928,370753548,117461647,29101042,105,106,332250635,649937911,65411506,542355217,105,106,332250635,649937911,65411506,542355217,34,96,507587915,596362444,65773523,791260067,1,0,1,1,0
11247,106,12,2,6,53,104,105,640156219,112260637,744146469,87303126,105,107,254715554,949813726,915943759,627065642,105,107,254715554,949813726,915943759,627065642,35,96,261381869,596362444,598660289,791260067,1,0,1,1,0
11248,106,13,2,13,106,105,106,329949500,336781911,642946583,261909378,106,107,798240977,849441164,373757654,881196917,106,107,798240977,849441164,373757654,881196917,35,96,892072807,596362444,397990429,791260067,1,0,1,1,0
11249,106,14,2,7,53,105,106,699808168,10345726,630806542,785728134,106,108,17412563,548323478,932649545,643590733,106,108,17412563,548323478,932649545,643590733,35,96,838109207,596362444,96985639,791260067,1,0,1,1,0
11250,106,15,2,15,106,106,107,192337716,31037178,939210499,357184384,107,108,961120050,644970427,99273144,930772190,107,108,961120050,644970427,99273144,930772190,35,96,757163807,596362444,645478463,791260067,1,0,1,1,0
11251,106,16,2,8,53,106,107,781821256,93111534,839785059,71553143,107,109,691634016,934911274,936182596,792316552,107,109,691634016,934911274,936182596,792316552,35,96,635745707,596362444,468217690,791260067,1,0,1,1,0
11252,106,17,2,17,106,107,108,812024938,279334602,349377767,214659429,108,109,662977317,804733808,192416356,376949638,108,109,662977317,804733808,192416356,376949638,35,96,453618557,596362444,702326535,791260067,1,0,1,1,0
11253,106,18,2,9,53,107,108,540032065,838003806,65324861,643978287,108,110,79665044,414201410,666413077,130848905,108,110,79665044,414201410,666413077,130848905,36,96,180427832,596362444,553489798,791260067,1,0,1,1,0
11254,106,19,2,19,106,108,109,340515423,514011404,301796771,931934852,109,110,164208990,242604223,141847706,392546715,109,110,164208990,242604223,141847706,392546715,36,96,270641748,596362444,830234697,791260067,1,0,1,1,0
11255,106,20,2,10,53,108,109,999898868,542034205,331351830,795804538,109,111,574297625,727812669,603601529,177640136,109,111,574297625,727812669,603601529,177640136,36,96,405962622,596362444,745352041,791260067,1,0,1,1,0
11256,106,21,2,21,106,109,110,568944161,626102608,488929974,387413596,110,111,579962988,183437993,845445675,532920408,110,111,579962988,183437993,845445675,532920408,36,96,608943933,596362444,618028057,791260067,1,0,1,1,0
11257,106,22,2,11,53,109,110,682954751,878307817,385393222,162240779,110,112,535215634,550313979,641192035,598761215,110,112,535215634,550313979,641192035,598761215,36,96,413415896,596362444,427042081,791260067,1,0,1,1,0
11258,106,23,2,23,106,110,110,513990174,634923437,779949280,486722337,111,112,439859560,650941930,240004645,796283636,111,112,439859560,650941930,240004645,796283636,36,96,620123844,596362444,140563117,791260067,1,0,1,1,0
11259,106,24,2,12,53,110,111,10866519,904770304,947076056,460167002,111,113,718681936,952825783,673026548,388850890,111,113,718681936,952825783,673026548,388850890,37,96,930185766,596362444,710844680,791260067,1,0,1,1,0
11260,106,25,2,25,106,111,111,586324009,714310898,134751582,380500997,112,113,146286098,858477335,885571370,166552661,112,113,146286098,858477335,885571370,166552661,37,96,395278642,596362444,66267011,791260067,1,0,1,1,0
11261,106,26,2,13,53,111,112,714218214,142932680,228502565,141502982,112,114,995440257,575431991,271097089,499657983,112,114,995440257,575431991,271097089,499657983,37,96,592917963,596362444,599400521,791260067,1,0,1,1,0
11262,106,27,2,27,106,112,112,596538914,428798040,45606162,424508946,113,114,827788727,726295966,686255851,498973940,113,114,827788727,726295966,686255851,498973940,37,96,389376941,596362444,399100777,791260067,1,0,1,1,0
11263,106,28,2,14,53,112,113,327560980,286394113,991823934,273526829,113,115,351214267,178887884,737292464,496921811,113,115,351214267,178887884,737292464,496921811,37,96,84065408,596362444,98651161,791260067,1,0,1,1,0
11264,106,29,2,29,106,113,113,949098484,859182339,89908141,820580487,114,115,344075474,536663652,366714479,490765424,114,115,344075474,536663652,366714479,490765424,38,96,126098112,596362444,647976746,791260067,1,0,1,1,0
11265,106,30,2,15,53,113,114,451707667,577547003,711873610,461741443,114,116,277301201,609990949,803179415,472296263,114,116,277301201,609990949,803179415,472296263,38,96,189147168,596362444,971965119,791260067,1,0,1,1,0
11266,106,31,2,31,106,114,114,578690889,732641002,659748542,385224320,114,116,314681453,829972840,995695514,416888780,114,116,314681453,829972840,995695514,416888780,38,96,283720752,596362444,957947674,791260067,1,0,1,1,0
11267,106,32,2,16,53,114,115,227438733,197922992,946989145,155672951,115,116,887484921,489918506,699657046,250666331,115,116,887484921,489918506,699657046,250666331,38,96,425581128,596362444,436921502,791260067,1,0,1,1,0
11268,106,33,2,33,106,115,115,797739222,593768976,534918704,467018853,115,117,482990438,469755511,144880053,751998993,115,117,482990438,469755511,144880053,751998993,38,96,638371692,596362444,655382253,791260067,1,0,1,1,0
11269,106,34,2,17,53,115,116,22136301,781306921,268051379,401056550,116,117,891006387,409266526,388761674,255996961,116,117,891006387,409266526,388761674,255996961,38,96,957557538,596362444,483073375,791260067,1,0,1,1,0
11270,106,35,2,35,106,116,116,518464031,343920749,956922795,203169641,116,118,959980392,227799571,661438999,767990883,116,118,959980392,227799571,661438999,767990883,39,96,436336300,596362444,224610058,791260067,1,0,1,1,0
11271,106,36,2,18,53,116,117,42155797,31762240,654839974,609508923,117,118,662536914,683398713,735357801,303972631,117,118,662536914,683398713,735357801,303972631,39,96,654504450,596362444,336915087,791260067,1,0,1,1,0
11272,106,37,2,37,106,117,117,847955220,95286720,968266018,828526760,117,119,178822039,50196125,990353579,911917893,117,119,178822039,50196125,990353579,911917893,39,96,981756675,596362444,5372626,791260067,1,0,1,1,0
11273,106,38,2,19,53,117,118,230722476,285860160,219098901,485580262,118,119,796948146,150588375,386216757,735753661,118,119,796948146,150588375,386216757,735753661,39,96,972635009,596362444,8058939,791260067,1,0,1,1,0
11274,106,39,2,39,106,118,118,797524646,857580480,206324425,456740777,118,120,545986703,451765125,528749360,207260965,118,120,545986703,451765125,528749360,207260965,39,96,958952510,596362444,512088413,791260067,1,0,1,1,0
11275,106,40,2,20,53,118,119,798219020,572741426,478306677,370222322,119,120,850779330,355295368,945807288,621782895,119,120,850779330,355295368,945807288,621782895,39,96,438428758,596362444,268132615,791260067,1,0,1,1,0
11276,106,41,2,41,106,119,119,790739211,718224271,437420682,110666957,119,121,685580442,65886097,414623343,865348676,119,121,685580442,65886097,414623343,865348676,40,96,657643137,596362444,902198927,791260067,1,0,1,1,0
11277,106,42,2,21,53,119,120,918757875,154672799,168764916,332000871,120,121,446038281,197658291,972522248,596046010,120,121,446038281,197658291,972522248,596046010,40,96,486464702,596362444,853298386,791260067,1,0,1,1,0
11278,106,43,2,43,106,120,120,112481894,464018397,773805192,996002613,120,122,485144878,592974873,97618821,788138021,120,122,485144878,592974873,97618821,788138021,40,96,729697053,596362444,279947570,791260067,1,0,1,1,0
11279,106,44,2,22,53,120,120,839245610,392055184,519950486,988007821,121,122,854803037,778924612,821203651,364414045,121,122,854803037,778924612,821203651,364414045,40,96,594545576,596362444,419921355,791260067,1,0,1,1,0
11280,106,45,2,45,106,121,121,889486716,176165545,947463434,964023445,121,123,679070888,336773822,25034233,93242126,121,123,679070888,336773822,25034233,93242126,40,96,891818364,596362444,129882028,791260067,1,0,1,1,0
11281,106,46,2,23,53,121,121,516410073,528496635,589240632,892070317,122,123,214311159,10321459,712136115,279726378,122,123,214311159,10321459,712136115,279726378,41,96,337727539,596362444,194823042,791260067,1,0,1,1,0
11282,106,47,2,47,106,122,122,558480528,585489898,176301744,676210933,122,124,840455276,30964377,953035574,839179134,122,124,840455276,30964377,953035574,839179134,41,96,6591305,596362444,292234563,791260067,1,0,1,1,0
11283,106,48,2,24,53,122,122,633993516,756469687,90702438,28632781,123,124,446383755,92893131,120042434,517537384,123,124,446383755,92893131,120042434,517537384,41,96,509886961,596362444,938351849,791260067,1,0,1,1,0
11284,106,49,2,49,106,123,123,639238340,269409047,629614193,85898343,123,125,779110183,278679393,765042551,552612143,123,125,779110183,278679393,765042551,552612143,41,96,264830438,596362444,907527769,791260067,1,0,1,1,0
11285,106,50,2,25,53,123,123,852692381,808227141,305593684,257695029,124,125,987017500,836038179,754089446,657836420,124,125,987017500,836038179,754089446,657836420,41,96,397245657,596362444,861291649,791260067,1,0,1,1,0
11286,106,51,2,51,106,124,124,809417168,424681409,855495393,773085087,124,126,569733754,508114523,127585881,973509251,124,126,569733754,508114523,127585881,973509251,41,96,95868482,596362444,791937469,791260067,1,0,1,1,0
11287,106,52,2,26,53,124,124,75087463,274044220,759551155,319255243,124,126,854485847,524343562,955574618,920527735,124,126,854485847,524343562,955574618,920527735,42,96,143802723,596362444,687906199,791260067,1,0,1,1,0
11288,106,53,2,1,2,124,125,951402048,822132660,611692362,957765729,123,125,540335718,822132660,632809502,957765729,123,125,540335718,822132660,632809502,957765729,42,96,715704088,596362444,531859294,791260067,1,0,1,1,0
11289,106,54,2,27,53,125,125,603888545,466397966,341881679,873297169,125,127,413347670,719092030,540705478,284749543,125,127,413347670,719092030,540705478,284749543,42,96,73556125,596362444,797788941,791260067,1,0,1,1,0
11290,106,55,2,55,106,125,126,203239784,399193891,561434593,619891489,126,127,293876553,157276076,209017369,854248629,126,127,293876553,157276076,209017369,854248629,42,96,610334191,596362444,696683407,791260067,1,0,1,1,0
11291,106,56,2,28,53,126,126,69495649,197581666,322423929,859674458,126,128,150982763,471828228,17583476,562745869,126,128,150982763,471828228,17583476,562745869,42,96,415501283,596362444,545025106,791260067,1,0,1,1,0
11292,106,57,2,57,106,126,127,157923489,592744998,943135237,579023356,127,128,476712537,415484677,484001618,688237598,127,128,476712537,415484677,484001618,688237598,42,96,123251921,596362444,817537659,791260067,1,0,1,1,0
11293,106,58,2,29,53,127,127,462295374,778234987,880001971,737070059,127,129,932840192,246454024,265072527,64712776,127,129,932840192,246454024,265072527,64712776,43,96,684877885,596362444,726306484,791260067,1,0,1,1,0
11294,106,59,2,59,106,125,126,90027023,806866407,794745863,889824402,126,127,468873349,763919277,871710745,160692883,126,127,468873349,763919277,871710745,160692883,43,96,527316824,596362444,89459717,791260067,1,0,1,1,0
11295,106,60,2,30,53,128,128,197551146,4114834,798845501,633630477,128,130,346765648,218086202,329897036,582414984,128,130,346765648,218086202,329897036,582414984,43,96,790975236,596362444,634189580,791260067,1,0,1,1,0
11296,106,61,2,61,106,128,129,611006570,12344502,436861201,900891422,129,130,6840675,654258606,676455327,747244943,129,130,6840675,654258606,676455327,747244943,43,96,186462847,596362444,951284370,791260067,1,0,1,1,0
11297,106,62,2,31,53,129,129,131523574,37033506,399652572,702674248,129,131,822710701,962775811,398684637,241734811,129,131,822710701,962775811,398684637,241734811,43,96,779694274,596362444,426926546,791260067,1,0,1,1,0
11298,106,63,2,63,106,129,130,776971313,111100518,402354301,108022726,130,131,679813013,888327419,922061931,725204433,130,131,679813013,888327419,922061931,725204433,44,96,169541404,596362444,640389819,791260067,1,0,1,1,0
11299,106,64,2,32,53,130,130,451893612,333301554,689631996,324068178,130,132,284711617,664982243,180313858,175613281,130,132,284711617,664982243,180313858,175613281,44,96,254312106,596362444,460584724,791260067,1,0,1,1,0
11300,106,65,2,65,106,130,131,666175732,999904662,261361907,972204534,131,132,810412267,994946722,255533878,526839843,131,132,810412267,994946722,255533878,526839843,44,96,381468159,596362444,690877086,791260067,1,0,1,1,0
11301,106,66,2,33,53,131,131,825123575,999713972,851000812,916613584,131,133,740988329,984840152,854794638,580519520,131,133,740988329,984840152,854794638,580519520,44,96,72202235,596362444,36315620,791260067,1,0,1,1,0
11302,106,67,2,67,106,131,131,745383244,999141902,732782260,749840734,132,133,34058173,954520442,717795074,741558551,132,133,34058173,954520442,717795074,741558551,44,96,608303356,596362444,54473430,791260067,1,0,1,1,0
11303,106,68,2,34,53,132,132,626634053,997425692,695755426,249522184,132,134,299131288,863561312,391283070,224675635,132,134,299131288,863561312,391283070,224675635,44,96,912455034,596362444,81710145,791260067,1,0,1,1,0
11304,106,69,2,69,106,132,132,212248622,992277062,495630519,748566552,133,134,15618488,590683922,442871463,674026905,133,134,15618488,590683922,442871463,674026905,45,96,368682544,596362444,622565222,791260067,1,0,1,1,0
11305,106,70,2,35,53,133,133,955572248,976831172,544260868,245699638,133,135,456238012,772051759,246338494,22080697,133,135,456238012,772051759,246338494,22080697,45,96,553023816,596362444,933847833,791260067,1,0,1,1,0
11306,106,71,2,71,106,133,133,466769778,930493502,469443659,737098914,134,135,706278976,316155263,713502498,66242091,134,135,706278976,316155263,713502498,66242091,45,96,829535724,596362444,900771745,791260067,1,0,1,1,0
11307,106,72,2,36,53,134,134,487616303,791480492,247420377,211296724,134,136,350366368,948465789,506597872,198726273,134,136,350366368,948465789,506597872,198726273,45,96,244303579,596362444,851157613,791260067,1,0,1,1,0
11308,106,73,2,73,106,134,134,299065473,374441462,917741792,633890172,134,136,183356692,845397353,503323473,596178819,134,136,183356692,845397353,503323473,596178819,45,96,866455372,596362444,776736415,791260067,1,0,1,1,0
11309,106,74,2,37,53,135,135,554437425,123324379,596092191,901670507,135,137,822181334,536192045,231077382,788536448,135,137,822181334,536192045,231077382,788536448,45,96,299683051,596362444,665104618,791260067,1,0,1,1,0
11310,106,75,2,75,106,135,135,932217879,369973137,949726781,705011503,135,137,33554701,608576128,397587819,365609326,135,137,33554701,608576128,397587819,365609326,46,96,949524580,596362444,997656927,791260067,1,0,1,1,0
11311,106,76,2,38,53,136,136,197735614,109919404,599230394,115034491,136,137,303050148,825728377,387899981,96827969,136,137,303050148,825728377,387899981,96827969,46,96,424286863,596362444,996485386,791260067,1,0,1,1,0
11312,106,77,2,77,106,136,136,985183166,329758212,579240234,345103473,136,138,519016363,477185117,913248543,290483907,136,138,519016363,477185117,913248543,290483907,46,96,136430291,596362444,494728070,791260067,1,0,1,1,0
11313,106,78,2,39,53,137,137,508939116,989274636,145165575,35310410,137,138,392062428,431555344,316669431,871451721,137,138,392062428,431555344,316669431,871451721,46,96,704645440,596362444,742092105,791260067,1,0,1,1,0
11314,106,79,2,79,106,137,137,941907592,967823894,783426787,105931230,137,139,692058486,294666025,337335793,614355145,137,139,692058486,294666025,337335793,614355145,46,96,56968153,596362444,613138153,791260067,1,0,1,1,0
11315,106,80,2,40,53,138,138,580836190,903471668,645261316,317793690,138,139,645451392,883998075,487101959,843065426,138,139,645451392,883998075,487101959,843065426,46,96,585452233,596362444,419707225,791260067,1,0,1,1,0
11316,106,81,2,81,106,138,138,27534218,710414990,323108432,953381070,138,140,687506655,651994211,512813759,529196260,138,140,687506655,651994211,512813759,529196260,47,96,378178346,596362444,129560833,791260067,1,0,1,1,0
11317,106,82,2,41,53,139,139,977050382,131244956,136061959,860143192,139,140,402626728,955982626,945413216,587588771,139,140,402626728,955982626,945413216,587588771,47,96,567267519,596362444,694341254,791260067,1,0,1,1,0
11318,106,83,2,83,106,139,139,693235779,393734868,917922243,580429558,139,141,401499125,867947864,562052006,762766304,139,141,401499125,867947864,562052006,762766304,47,96,350901275,596362444,41511872,791260067,1,0,1,1,0
11319,106,84,2,42,53,139,140,523444239,181204597,302028491,741288665,140,141,131951453,603843578,873386237,288298894,140,141,131951453,603843578,873386237,288298894,47,96,26351909,596362444,62267808,791260067,1,0,1,1,0
11320,106,85,2,85,106,140,140,216509380,543613791,588976222,223865977,140,142,871411110,811530727,201435550,864896682,140,142,871411110,811530727,201435550,864896682,47,96,539527867,596362444,93401712,791260067,1,0,1,1,0
11321,106,86,2,43,53,140,141,217990022,630841366,891811713,671597931,141,142,427292540,434592167,387309594,594690028,141,142,427292540,434592167,387309594,594690028,48,96,309291797,596362444,140102568,791260067,1,0,1,1,0
11322,106,87,2,87,106,141,141,619219456,892524091,202505880,14793775,141,143,493833255,303776494,589282342,784070075,141,143,493833255,303776494,589282342,784070075,48,96,963937699,596362444,210153852,791260067,1,0,1,1,0
11323,106,88,2,44,53,141,141,273133998,677572259,493573126,44381325,142,143,662922610,911329482,206597162,352210207,142,143,662922610,911329482,206597162,352210207,48,96,945906545,596362444,315230778,791260067,1,0,1,1,0
11324,106,89,2,89,106,142,142,105283853,32716763,748572227,133143975,142,144,624148231,733988432,249420842,56630612,142,144,624148231,733988432,249420842,56630612,48,96,918859814,596362444,472846167,791260067,1,0,1,1,0
11325,106,90,2,45,53,142,142,252407032,98150289,268648019,399431925,143,144,960809635,201965282,263908418,169891836,143,144,960809635,201965282,263908418,169891836,48,96,378289714,596362444,209269246,791260067,1,0,1,1,0
11326,106,91,2,91,106,143,143,724707279,294450867,313483698,198295766,143,145,511971167,605895846,592178578,509675508,143,145,511971167,605895846,592178578,509675508,48,96,567434571,596362444,313903869,791260067,1,0,1,1,0
11327,106,92,2,46,53,143,143,392219900,883352601,340561181,594887298,143,145,153435194,817687531,684926975,529026515,143,145,153435194,817687531,684926975,529026515,49,96,351151853,596362444,970855808,791260067,1,0,1,1,0
11328,106,93,2,93,106,144,144,462232973,650057789,976996132,784661885,144,146,770660426,453062579,794017213,587079536,144,146,770660426,453062579,794017213,587079536,49,96,26727776,596362444,456283703,791260067,1,0,1,1,0
11329,106,94,2,47,53,144,144,505976850,950173360,306890765,353985637,144,146,158625256,359187730,627885615,761238599,144,146,158625256,359187730,627885615,761238599,49,96,40091664,596362444,184425550,791260067,1,0,1,1,0
11330,106,95,2,95,106,145,145,400880560,850520066,68308714,61956902,145,147,846966685,77563183,677408997,283715779,145,147,846966685,77563183,677408997,283715779,49,96,60137496,596362444,276638325,791260067,1,0,1,1,0
11331,106,96,2,48,53,145,145,901724144,551560184,687693924,185870706,145,147,316490653,232689549,525983841,851147337,145,147,316490653,232689549,525983841,851147337,49,96,90206244,596362444,914957492,791260067,1,0,1,1,0
11332,106,97,2,97,106,146,146,902884643,654680545,591102087,557612118,146,147,600879538,698068647,284222852,553441993,146,147,600879538,698068647,284222852,553441993,49,96,135309366,596362444,372436229,791260067,1,0,1,1,0
11333,106,98,2,49,53,146,146,502720235,964041628,516801225,672836345,146,148,406132830,94205927,421484074,660325970,146,148,406132830,94205927,421484074,660325970,50,96,202964049,596362444,58654339,791260067,1,0,1,1,0
11334,106,99,2,99,106,147,147,292218962,892124870,99756569,18509017,147,148,327424124,282617781,870901784,980977901,147,148,327424124,282617781,870901784,980977901,50,96,804446077,596362444,587981513,791260067,1,0,1,1,0
11335,106,100,2,50,53,147,147,32550279,676374596,585064393,55527051,147,149,906435218,847853343,232060027,942933685,147,149,906435218,847853343,232060027,942933685,50,96,706669112,596362444,381972265,791260067,1,0,1,1,0
11336,106,101,2,101,106,148,148,172768239,29123774,888049146,166581153,148,149,685966031,543560015,154256165,828801037,148,149,685966031,543560015,154256165,828801037,50,96,60003661,596362444,72958393,791260067,1,0,1,1,0
