path,archive_path,size_bytes,sha256
hamming_gaussian_two_level_probe/hamming_gaussian_two_level_probe_report.md,talagrand_python_handoff/work/hamming_gaussian_two_level_probe/hamming_gaussian_two_level_probe_report.md,2560,38d4c9fcb83cbb3fe20711eb60525632bcf8d3aabada9c82e4622d1ff5aa89b8
hamming_gaussian_two_level_probe/top_split_weight_profiles.csv,talagrand_python_handoff/work/hamming_gaussian_two_level_probe/top_split_weight_profiles.csv,5238,c5edb9f46b83524a438e5afca4e0a6ca507dde480fab675fde8abcbb6b0c3588
hamming_gaussian_two_level_probe/two_level_optimization.csv,talagrand_python_handoff/work/hamming_gaussian_two_level_probe/two_level_optimization.csv,8467,c1efa6dd61432d797ca8aa9839fb159b3c053938d0caad9bf41524965884ca9b
hamming_gaussian_veronese_gap_audit/hamming_gaussian_veronese_gap_audit_certificate.json,talagrand_python_handoff/work/hamming_gaussian_veronese_gap_audit/hamming_gaussian_veronese_gap_audit_certificate.json,2041,3c822d54e04adec52d2c863e4cbfc4ee34bb767129af78d901f089be3d7c336e
hamming_gaussian_veronese_gap_audit/hamming_gaussian_veronese_gap_audit_report.md,talagrand_python_handoff/work/hamming_gaussian_veronese_gap_audit/hamming_gaussian_veronese_gap_audit_report.md,835,0d36fe09b4c790e63c5ab028b1305066afcf2e46b6bb81f67b318919ebb55776
hamming_gaussian_veronese_gap_audit/spectral_ghost_vectors.csv,talagrand_python_handoff/work/hamming_gaussian_veronese_gap_audit/spectral_ghost_vectors.csv,441,c5b18a1e0a7fbe38adadcccbed671a8644cfcbda878d446c5ad821b77923529d
hamming_gaussian_veronese_gap_audit/veronese_gap_residue_ledger.csv,talagrand_python_handoff/work/hamming_gaussian_veronese_gap_audit/veronese_gap_residue_ledger.csv,399,853dab0e8a7ec0987fd9a9a06db05d2300a3c38f272aa56213c3db8cd19481d4
hamming_gaussian_veronese_gap_audit/veronese_log_additive_fit.csv,talagrand_python_handoff/work/hamming_gaussian_veronese_gap_audit/veronese_log_additive_fit.csv,314,30b671159bb40c02a0eadf221c8d349227691082fe64adb1b37d755d8784de46
height_coherent_action_return_intertwining/height_coherent_action_return_intertwining_certificate.json,talagrand_python_handoff/work/height_coherent_action_return_intertwining/height_coherent_action_return_intertwining_certificate.json,6054,047f81a2dacd675b955b518e9861c9f5a357e81583765e9356a2f4f9f8bb13f7
height_coherent_action_return_intertwining/height_coherent_action_return_intertwining_report.md,talagrand_python_handoff/work/height_coherent_action_return_intertwining/height_coherent_action_return_intertwining_report.md,1857,558befacabe5297fcfb3578ff0dab0f0bcd36a0696e3aceab231164cdfbc1de1
height_coherent_action_return_intertwining/height_coherent_action_return_intertwining_target.json,talagrand_python_handoff/work/height_coherent_action_return_intertwining/height_coherent_action_return_intertwining_target.json,1555,d792c2c8d8ad1f2807667e4361683e43eeb025c0cb7b05cacc6f1e7666389826
height_coherent_action_return_intertwining/intertwining_status_ladder.csv,talagrand_python_handoff/work/height_coherent_action_return_intertwining/intertwining_status_ladder.csv,1217,8fe6045ce108684f05affc7e2b5d2fb39491363b89f4023386a47e6794cf508d
height_coherent_action_return_intertwining/next_intertwining_verifier_spec.json,talagrand_python_handoff/work/height_coherent_action_return_intertwining/next_intertwining_verifier_spec.json,878,67bf7c7eda90a2553b441c88488409d27079f93f3a2e4a9930a3ad20f4b271ee
height_coherent_action_return_intertwining/verify_height_coherent_action_return_intertwining.py,talagrand_python_handoff/work/height_coherent_action_return_intertwining/verify_height_coherent_action_return_intertwining.py,1813,c77066ea5621f80383481542388702b0dbda7510f27f4e94afcc6e265e1590f1
lambda_hc_act_invariance_audit/corrected_support_histogram.csv,talagrand_python_handoff/work/lambda_hc_act_invariance_audit/corrected_support_histogram.csv,61,3409496aa6b2ee722ddfea8b29fdacb9d4dc070994f52b1ba82a15a5a16eb6fc
lambda_hc_act_invariance_audit/lambda_hc_act_invariance_certificate.json,talagrand_python_handoff/work/lambda_hc_act_invariance_audit/lambda_hc_act_invariance_certificate.json,3150,99fea72597e687f7e985e3e263fff2fcebe562f95f3bb87e7369624968fdd5ca
lambda_hc_act_invariance_audit/lambda_hc_act_invariance_report.md,talagrand_python_handoff/work/lambda_hc_act_invariance_audit/lambda_hc_act_invariance_report.md,1411,f8b4f9a11f93bd74cede0805d99c5c41d0d29e28ada6a14766846fa246d0be78
lambda_hc_act_invariance_audit/lambda_hc_act_invariance_rows.csv,talagrand_python_handoff/work/lambda_hc_act_invariance_audit/lambda_hc_act_invariance_rows.csv,82979,7a9245243b7207212015c829851f78fbe34eb72e32102c67c7a76d51f055fb51
lambda_hc_act_invariance_audit/lambda_hc_act_invariance_theorem.json,talagrand_python_handoff/work/lambda_hc_act_invariance_audit/lambda_hc_act_invariance_theorem.json,1352,b0f7e40e9713e417bdb754a87582b84cfbf4215a4905c3b4192ba52a7fb3ad14
lambda_hc_act_invariance_audit/verify_lambda_hc_act_invariance.py,talagrand_python_handoff/work/lambda_hc_act_invariance_audit/verify_lambda_hc_act_invariance.py,434,90e36fdebe3cea7b63105dac9c72ca4a82e5857d603cc36e0621f055676943b2
public_shell_actor_audit/public_shell_actor_certificate.json,talagrand_python_handoff/work/public_shell_actor_audit/public_shell_actor_certificate.json,1510,33bd6c1be38bf0d5a86ed59c9532a32db432160f709e86eedfd2688e96f37048
public_shell_actor_audit/public_shell_actor_h2_rows.csv,talagrand_python_handoff/work/public_shell_actor_audit/public_shell_actor_h2_rows.csv,49247,c00ad2052df820c66ea518c896814bc14516f0805c12ebf4756cb12336f9bdb0
public_shell_actor_audit/public_shell_actor_report.md,talagrand_python_handoff/work/public_shell_actor_audit/public_shell_actor_report.md,1142,1a2ac0f4b0810d336c3ccb83561f7c3557c071ecd972cef6c9fe9aafac608ba0
public_shell_actor_audit/public_shell_actor_summary.csv,talagrand_python_handoff/work/public_shell_actor_audit/public_shell_actor_summary.csv,399,968c51a98fef0845b72246df834e2d5aa252af776c40a66832daae45202977f5
public_shell_actor_positivity_audit/actor_image_positivity_rows.csv,talagrand_python_handoff/work/public_shell_actor_positivity_audit/actor_image_positivity_rows.csv,138995,72d6cb57e91723e41c8c99c1c9382820a83e805f5802637fd1cc955ffd050993
public_shell_actor_positivity_audit/actor_image_positivity_summary.csv,talagrand_python_handoff/work/public_shell_actor_positivity_audit/actor_image_positivity_summary.csv,294,721deef8890da92a5000b6691406b5bc174c05bc54a844cdae444b7927ce1ac0
public_shell_actor_positivity_audit/actor_image_referenced_profiles.csv,talagrand_python_handoff/work/public_shell_actor_positivity_audit/actor_image_referenced_profiles.csv,44795,f8b0bd09b3bca05114d9be5bdd7f6e6d925c1936ccb601e1bf2e8daee47445cc
public_shell_actor_positivity_audit/next_actor_dependence_lemma.json,talagrand_python_handoff/work/public_shell_actor_positivity_audit/next_actor_dependence_lemma.json,493,231931cbe485cd13a708899b4d90af6066a15a50af76c6db0c491f2e1868bd72
public_shell_actor_positivity_audit/public_shell_actor_image_positivity_certificate.json,talagrand_python_handoff/work/public_shell_actor_positivity_audit/public_shell_actor_image_positivity_certificate.json,1644,2da42ea7b56365ce17fe827611c34d793ebee3cc26d98e4aa2ccc0378f0d4287
public_shell_actor_positivity_audit/public_shell_actor_image_positivity_report.md,talagrand_python_handoff/work/public_shell_actor_positivity_audit/public_shell_actor_image_positivity_report.md,1628,0497ada495c89fb65ca914accb0bda2d2bc5e2e78ea1238cb1e1dc34cc6fc906
talagrand_Q_residual_oriented_block_factorization/Q_residual_factorization_summary.csv,talagrand_python_handoff/work/talagrand_Q_residual_oriented_block_factorization/Q_residual_factorization_summary.csv,399,de6a50f3b6f0e108545841ab0f4825759d861e6e04c076b342bfc6eb90cf59b9
talagrand_Q_residual_oriented_block_factorization/Q_residual_oriented_block_factorization_certificate.json,talagrand_python_handoff/work/talagrand_Q_residual_oriented_block_factorization/Q_residual_oriented_block_factorization_certificate.json,2239,c65c08aeb93c8daa329f65f535041855f886b3537fe8aad0bb1f74a7ba5dca26
talagrand_Q_residual_oriented_block_factorization/Q_residual_oriented_block_factorization_report.md,talagrand_python_handoff/work/talagrand_Q_residual_oriented_block_factorization/Q_residual_oriented_block_factorization_report.md,1184,16ff4b8533015208396472ece50aa1fd7a72fb24882160e5bdf2c1fa6a38ebf2
talagrand_Q_residual_oriented_block_factorization/Q_residual_oriented_block_factorization_theorem.json,talagrand_python_handoff/work/talagrand_Q_residual_oriented_block_factorization/Q_residual_oriented_block_factorization_theorem.json,825,d67e36274f002d1c871826463c011b339afd106528890b62c247d16aab5c0024
talagrand_Q_residual_oriented_block_factorization/Q_residual_oriented_blocks.csv,talagrand_python_handoff/work/talagrand_Q_residual_oriented_block_factorization/Q_residual_oriented_blocks.csv,45839,d02c425913aedd748ca0cb201421920546dc915773ba545177a6cde002c8319f
talagrand_Q_residual_oriented_block_factorization/Q_residual_template_patterns.csv,talagrand_python_handoff/work/talagrand_Q_residual_oriented_block_factorization/Q_residual_template_patterns.csv,205,00bb3c9c175d922b20886e75f31f70670abf1d3b148bfb40978bc68048a54c7e
talagrand_act_sdpi_reduction/sdpi_channel_spectral_invariants.csv,talagrand_python_handoff/work/talagrand_act_sdpi_reduction/sdpi_channel_spectral_invariants.csv,548,55d48a7a89808dc979770ce6d359a99cb19228afd82c7fea57559e880e9dee31
talagrand_act_sdpi_reduction/sdpi_logsumexp_best_records.csv,talagrand_python_handoff/work/talagrand_act_sdpi_reduction/sdpi_logsumexp_best_records.csv,554,9cebac68c953661271a2e5d67cb031936ad446bd3a3651f0631c142c84353fed
talagrand_act_sdpi_reduction/sdpi_logsumexp_multistart_stress.csv,talagrand_python_handoff/work/talagrand_act_sdpi_reduction/sdpi_logsumexp_multistart_stress.csv,43591,7d303ebab7a130f2579f238bff0248293f904dc9289b02cfe032b08a09049ce3
talagrand_act_sdpi_reduction/talagrand_act_sdpi_reduction_certificate.json,talagrand_python_handoff/work/talagrand_act_sdpi_reduction/talagrand_act_sdpi_reduction_certificate.json,4902,c1d632f69256c2d3118ae8beb646d407d2ace0ce1a3bf7ac0b8858a624b86b68
talagrand_act_sdpi_reduction/talagrand_act_sdpi_reduction_report.md,talagrand_python_handoff/work/talagrand_act_sdpi_reduction/talagrand_act_sdpi_reduction_report.md,1895,6e28d33c999ccc7dbd5c9827904a8fdbd42f94cb60d7ca6b529189b08db7b667
talagrand_act_sdpi_reduction/talagrand_act_sdpi_reduction_theorem.json,talagrand_python_handoff/work/talagrand_act_sdpi_reduction/talagrand_act_sdpi_reduction_theorem.json,969,4b08f86128f3e79ef1b4b7693c6f35bdf9214f63f19a265e4bbec1096d0c83c9
talagrand_barrier_contact_derivative_identity/barrier_contact_derivative_identity_certificate.json,talagrand_python_handoff/work/talagrand_barrier_contact_derivative_identity/barrier_contact_derivative_identity_certificate.json,2133,6426446816b8d161b648d2251ecfa04a200722b2ab1ef75b687b55c3c0995087
talagrand_barrier_contact_derivative_identity/barrier_contact_derivative_identity_report.md,talagrand_python_handoff/work/talagrand_barrier_contact_derivative_identity/barrier_contact_derivative_identity_report.md,1208,6b509fa93f122f70aaca75507dc205912ce333c5300339edb36f805fc750a4f4
talagrand_barrier_contact_derivative_identity/barrier_contact_derivative_identity_theorem.json,talagrand_python_handoff/work/talagrand_barrier_contact_derivative_identity/barrier_contact_derivative_identity_theorem.json,1055,275a2fc327232e58b609e8cec2e2a8328d33f0a10f67b057345ca61b80384b84
talagrand_barrier_contact_derivative_identity/barrier_contact_identity_samples.csv,talagrand_python_handoff/work/talagrand_barrier_contact_derivative_identity/barrier_contact_identity_samples.csv,13419,0dee3d204d169d5d6bbbad686bf3013cd8c2395f0543ab3a8ddda9d0b99297fd
talagrand_barrier_contact_derivative_identity/barrier_contact_identity_summary.csv,talagrand_python_handoff/work/talagrand_barrier_contact_derivative_identity/barrier_contact_identity_summary.csv,147,08adbcdaae0056d7eaec7fe685e6506173def332e5aada3e80d1d08fc2b0691a
talagrand_barrier_majorization_constrained_prefix/barrier_majorization_prefix_constrained_rows.csv,talagrand_python_handoff/work/talagrand_barrier_majorization_constrained_prefix/barrier_majorization_prefix_constrained_rows.csv,7197,ca7235e1a27dea96140d36c9da5384fa8f72a626d193e8a5b86cd65727c02048
talagrand_barrier_majorization_constrained_prefix/barrier_majorization_prefix_constrained_summary.csv,talagrand_python_handoff/work/talagrand_barrier_majorization_constrained_prefix/barrier_majorization_prefix_constrained_summary.csv,408,530d99bc9fa92176ef5d3e4b7e058071c1cb310f3d9717ed594081626e2c5a2b
talagrand_barrier_majorization_constrained_prefix/talagrand_barrier_majorization_prefix_constrained_certificate.json,talagrand_python_handoff/work/talagrand_barrier_majorization_constrained_prefix/talagrand_barrier_majorization_prefix_constrained_certificate.json,1647,a1929169ca3c2b2733a00f827b0ec5c6ff8aae0aaadb0f14e62910d0f8df63af
talagrand_barrier_majorization_constrained_prefix/talagrand_barrier_majorization_prefix_constrained_report.md,talagrand_python_handoff/work/talagrand_barrier_majorization_constrained_prefix/talagrand_barrier_majorization_prefix_constrained_report.md,1008,249ff334462b4941454cb37b645d0afc60c3bc1e1733b2bd794fcce1a4e78343
talagrand_barrier_schur_compression_audit/barrier_schur_compression_lemma.json,talagrand_python_handoff/work/talagrand_barrier_schur_compression_audit/barrier_schur_compression_lemma.json,902,de4d5485353503fc974859d1ea4f277fba17c4d45b691e40d999f36678397bd8
talagrand_barrier_schur_compression_audit/barrier_schur_grid_rows.csv,talagrand_python_handoff/work/talagrand_barrier_schur_compression_audit/barrier_schur_grid_rows.csv,1209964,08c2982de752e59d12efcb69d4e13c92bd5baa725d6480165da2626dc3029595
talagrand_barrier_schur_compression_audit/barrier_schur_summary.csv,talagrand_python_handoff/work/talagrand_barrier_schur_compression_audit/barrier_schur_summary.csv,397,cccf17f21076622c496302640a0af93c731b9ba0ee99d62dfed1dc7c7de4ae29
talagrand_barrier_schur_compression_audit/talagrand_barrier_schur_compression_certificate.json,talagrand_python_handoff/work/talagrand_barrier_schur_compression_audit/talagrand_barrier_schur_compression_certificate.json,2396,65fd776fb9a44549c52d45964b1ddd09c4e2856dc0d1a9ff29d2c334bbd1ba49
talagrand_barrier_schur_compression_audit/talagrand_barrier_schur_compression_report.md,talagrand_python_handoff/work/talagrand_barrier_schur_compression_audit/talagrand_barrier_schur_compression_report.md,1539,7baaca5ca5b5795cec4b62cd456149d775fb545606c9ef72bb895f512bf7c5f8
talagrand_barrier_schur_conditional_closure/barrier_schur_conditional_closure_certificate.json,talagrand_python_handoff/work/talagrand_barrier_schur_conditional_closure/barrier_schur_conditional_closure_certificate.json,3292,b2ffd671668d620850893d78a06c57d7b89c55ef5f485a0d6dc120a4673f5d76
talagrand_barrier_schur_conditional_closure/barrier_schur_conditional_closure_report.md,talagrand_python_handoff/work/talagrand_barrier_schur_conditional_closure/barrier_schur_conditional_closure_report.md,961,2294064f898531af6735bd9046c7d458bddaed1137f49cca2c37b59cac05675e
talagrand_barrier_schur_conditional_closure/barrier_schur_conditional_closure_theorem.json,talagrand_python_handoff/work/talagrand_barrier_schur_conditional_closure/barrier_schur_conditional_closure_theorem.json,941,62c6fa58b5f9260f11a9bb02606406120e6e99c65bd7891a536ee9aab95bf20b
talagrand_barrier_schur_conditional_closure/conditional_closure_ledger.csv,talagrand_python_handoff/work/talagrand_barrier_schur_conditional_closure/conditional_closure_ledger.csv,288,55cf98d1f0e5918d6cc7cfc880a944dfa129dc5a1e909164e2ea14a8d4e957b1
talagrand_barrier_schur_conditional_closure/conditional_closure_proof.md,talagrand_python_handoff/work/talagrand_barrier_schur_conditional_closure/conditional_closure_proof.md,1693,6ed292d1ddd1cfc423586e8b6301529220fd50c74c2714c1406e2119c8e3d4cc
talagrand_barrier_sonification/barrier_sonification_trace_rows.csv,talagrand_python_handoff/work/talagrand_barrier_sonification/barrier_sonification_trace_rows.csv,180135,36d74076f7987ef709765c0276b02a47faabac6f4a819197f5e6b27e1db7ef23
talagrand_barrier_sonification/barrier_sonification_trace_summary.csv,talagrand_python_handoff/work/talagrand_barrier_sonification/barrier_sonification_trace_summary.csv,659,6000d021d389f4a28626acbe40aee98c8c022b3b86a1b1064f430cb09bef03cd
talagrand_barrier_sonification/generalized_sonification_schema.json,talagrand_python_handoff/work/talagrand_barrier_sonification/generalized_sonification_schema.json,671,1a4d3a778798d91c73b84f1e510077e008e3adb63cc08f38e372a7dccc6bb55a
talagrand_barrier_sonification/lambda_hc_silent_channel.wav,talagrand_python_handoff/work/talagrand_barrier_sonification/lambda_hc_silent_channel.wav,176444,9954b1ec94cd58bd7debcf5e3a34585c545100427917cee822de476787090e3c
talagrand_barrier_sonification/talagrand_barrier_sonification_certificate.json,talagrand_python_handoff/work/talagrand_barrier_sonification/talagrand_barrier_sonification_certificate.json,2562,2bf7b9f85fb6e8861c89f65e66e592862d9ea17f621f8275d06a6901ea65a765
talagrand_barrier_sonification/talagrand_barrier_sonification_report.md,talagrand_python_handoff/work/talagrand_barrier_sonification/talagrand_barrier_sonification_report.md,1357,dabcb9dda250b3e9e720f9be27f1a4ce704a7a9f3f86a71fd19f7d9eb1de038f
talagrand_barrier_sonification/w12_random_safe.wav,talagrand_python_handoff/work/talagrand_barrier_sonification/w12_random_safe.wav,352844,5df934b4a712de44636d7be5d9f9cc38b3ea3712ba836a8262c43b6f05ad2bc1
talagrand_barrier_sonification/w16_prefix16_low_barrier_dissonance.wav,talagrand_python_handoff/work/talagrand_barrier_sonification/w16_prefix16_low_barrier_dissonance.wav,352844,1d7b1bf926aed06676445ee237f873dd420835ddbfc001d96f594f9a363bea89
talagrand_barrier_sonification/w16_random_safe.wav,talagrand_python_handoff/work/talagrand_barrier_sonification/w16_random_safe.wav,352844,3d326e9f2e83ca573f88e05a9a478036fe146e4df49694ae8bb801bf8a265219
talagrand_boundary_amgm_sieve/boundary_amgm_frontier_by_support.csv,talagrand_python_handoff/work/talagrand_boundary_amgm_sieve/boundary_amgm_frontier_by_support.csv,1665,d72e6d752b5bdbf001b4ebb609c06a28d9468168e97c5bc45d98b5b9302da063
talagrand_boundary_amgm_sieve/boundary_amgm_sieve_lemma.json,talagrand_python_handoff/work/talagrand_boundary_amgm_sieve/boundary_amgm_sieve_lemma.json,520,7659bd1957acee281788b208a451a5b810ea077b44633a09b59269c1645e9061
talagrand_boundary_amgm_sieve/boundary_amgm_summary.csv,talagrand_python_handoff/work/talagrand_boundary_amgm_sieve/boundary_amgm_summary.csv,336,5095ce61565764ad11ca5f563434b136cf2db657a0ee04a70767ac89fb87921f
talagrand_boundary_amgm_sieve/boundary_amgm_uncertified_by_support.csv,talagrand_python_handoff/work/talagrand_boundary_amgm_sieve/boundary_amgm_uncertified_by_support.csv,344,d93230914a1fd0982eea5a791ac83564c0ef80692fd0a1012f4cddc48f92bb18
talagrand_boundary_amgm_sieve/talagrand_boundary_amgm_sieve_certificate.json,talagrand_python_handoff/work/talagrand_boundary_amgm_sieve/talagrand_boundary_amgm_sieve_certificate.json,1499,1207e4b43c298d48770a049ec4a193fa99f02e1a9b7a2b0081a3b38869254dd2
talagrand_boundary_amgm_sieve/talagrand_boundary_amgm_sieve_report.md,talagrand_python_handoff/work/talagrand_boundary_amgm_sieve/talagrand_boundary_amgm_sieve_report.md,1144,cfbd910ce4f67815632324e9b17cc99ae89cbc6bbedf4d63bae317c540faf40f
talagrand_exterior_trace_first_difference/exterior_trace_first_difference_certificate.json,talagrand_python_handoff/work/talagrand_exterior_trace_first_difference/exterior_trace_first_difference_certificate.json,2858,3b7ab627a7d5fedf3aed7b52d995f25d81fe48f4d9c5bd5b36873f791d7660b7
talagrand_exterior_trace_first_difference/exterior_trace_first_difference_quotient_terms.csv,talagrand_python_handoff/work/talagrand_exterior_trace_first_difference/exterior_trace_first_difference_quotient_terms.csv,4778798,13bf719ffd8b76c6006b41acc37112edbdc059cd11311d312735f0080f9a0e90
talagrand_exterior_trace_first_difference/exterior_trace_first_difference_report.md,talagrand_python_handoff/work/talagrand_exterior_trace_first_difference/exterior_trace_first_difference_report.md,1124,951198cd8bcf4fe7ec9959188ad78f6de02bc0bb26ff15ad69b39b4bfc417eba
talagrand_exterior_trace_first_difference/exterior_trace_first_difference_summary.csv,talagrand_python_handoff/work/talagrand_exterior_trace_first_difference/exterior_trace_first_difference_summary.csv,494,190403c7555d21d0f189e302586e63153c53517063378b5698323ca6a1b01bad
talagrand_exterior_trace_first_difference/exterior_trace_first_difference_theorem.json,talagrand_python_handoff/work/talagrand_exterior_trace_first_difference/exterior_trace_first_difference_theorem.json,954,6534b46cc8581a2f22a8aa217a4e0067090c9688a5e10f620d40e3227fcf4ee5
talagrand_external_field_sdpi_blocker/external_field_local_sdpi_rows.csv,talagrand_python_handoff/work/talagrand_external_field_sdpi_blocker/external_field_local_sdpi_rows.csv,133497,8c00a16b0af585d4391ab96a7cb9434415a7d91d527e76b9ec51b6c9458bd780
talagrand_external_field_sdpi_blocker/external_field_local_sdpi_summary.csv,talagrand_python_handoff/work/talagrand_external_field_sdpi_blocker/external_field_local_sdpi_summary.csv,379,a2d4704ac7eb3f2ad69b460445ea91154c8230e5dfe04b8d7e4e6c6a4f3a03a5
talagrand_external_field_sdpi_blocker/sdpi_route_blocker_theorem.json,talagrand_python_handoff/work/talagrand_external_field_sdpi_blocker/sdpi_route_blocker_theorem.json,489,5500ff7ac06e71821ca2b8a4d9653a6e2727055ec85caae42b0b48a8185de58e
talagrand_external_field_sdpi_blocker/talagrand_external_field_sdpi_blocker_certificate.json,talagrand_python_handoff/work/talagrand_external_field_sdpi_blocker/talagrand_external_field_sdpi_blocker_certificate.json,1582,cade9abad5761f5d77dd8cf0d617566d4a4817eadad3d6468266856a86c5442e
talagrand_external_field_sdpi_blocker/talagrand_external_field_sdpi_blocker_report.md,talagrand_python_handoff/work/talagrand_external_field_sdpi_blocker/talagrand_external_field_sdpi_blocker_report.md,1275,93383446c8466ac641411d2d4ecf96ceba494004d26705500b5b3fe130832270
talagrand_global_pairwise_schur_polynomial/global_pairwise_schur_polynomial_certificate.json,talagrand_python_handoff/work/talagrand_global_pairwise_schur_polynomial/global_pairwise_schur_polynomial_certificate.json,2520,a7e48295bd72ad669aafc65c14ddbb689a8d11bcb9699738dfbcf6b14ae28d09
talagrand_global_pairwise_schur_polynomial/global_pairwise_schur_polynomial_report.md,talagrand_python_handoff/work/talagrand_global_pairwise_schur_polynomial/global_pairwise_schur_polynomial_report.md,1202,6e8fd3b0ad064defdea39f5071251e701b4953f21be6e9453854ab383962d9a0
talagrand_global_pairwise_schur_polynomial/global_pairwise_schur_polynomial_sparse_terms.csv,talagrand_python_handoff/work/talagrand_global_pairwise_schur_polynomial/global_pairwise_schur_polynomial_sparse_terms.csv,5687084,1538871ae643bdf40ffeb8b08c286793d35e01238624c9e8e17dfe6eed83046a
talagrand_global_pairwise_schur_polynomial/global_pairwise_schur_polynomial_summary.csv,talagrand_python_handoff/work/talagrand_global_pairwise_schur_polynomial/global_pairwise_schur_polynomial_summary.csv,510,a40f72af56a56434da74f6d7d89570cc0a36d5912ae7853ca892046e3f3ce60d
talagrand_global_pairwise_schur_polynomial/global_pairwise_schur_polynomial_theorem.json,talagrand_python_handoff/work/talagrand_global_pairwise_schur_polynomial/global_pairwise_schur_polynomial_theorem.json,968,6e493d08f55fe5e4bed5852ade0a12d4f25362d86e30839a597ba7aca7c54c5a
talagrand_h2_closure_status/next_talagrand_h2_residue_certificate_spec.json,talagrand_python_handoff/work/talagrand_h2_closure_status/next_talagrand_h2_residue_certificate_spec.json,783,4d92f996723b66326f0b067f596ab8aee163c2fb5822d412ed011b2e9e118f4d
talagrand_h2_closure_status/talagrand_closure_ledger.csv,talagrand_python_handoff/work/talagrand_h2_closure_status/talagrand_closure_ledger.csv,1177,c42971287c75ee4e5d559c79e3ac4e1d4496a0d2ccf2cd1af83106c6c671b830
talagrand_h2_closure_status/talagrand_h2_closure_status_certificate.json,talagrand_python_handoff/work/talagrand_h2_closure_status/talagrand_h2_closure_status_certificate.json,745,d9cdd438a5a63fbe8ab818d4979fa4b20dcdc0bf02959bf142e9073d37d1cb88
talagrand_h2_closure_status/talagrand_h2_closure_status_report.md,talagrand_python_handoff/work/talagrand_h2_closure_status/talagrand_h2_closure_status_report.md,1688,08cb27c62955cbb56546d57c2a03253b145428f6eab72f3902331a20518ba047
talagrand_h2_closure_status/talagrand_h2_missing_theorem.json,talagrand_python_handoff/work/talagrand_h2_closure_status/talagrand_h2_missing_theorem.json,1175,1865b9f1f02e98f3320bd7ed6e10ca2211548fa1078dd1f58c9aef33c0774055
talagrand_high_support_boundary_kkt/high_support_boundary_kkt_rows.csv,talagrand_python_handoff/work/talagrand_high_support_boundary_kkt/high_support_boundary_kkt_rows.csv,57203,4936552af8fbdf25eca34c0131fc2eb571905fd61e5995fcab4622b7bee6d759
talagrand_high_support_boundary_kkt/high_support_boundary_kkt_summary.csv,talagrand_python_handoff/work/talagrand_high_support_boundary_kkt/high_support_boundary_kkt_summary.csv,943,fb458fa328892f791a9e9b678e529fb9d4eda6c9f1227cd21013703b79f7212e
talagrand_high_support_boundary_kkt/high_support_boundary_proof_obligation.json,talagrand_python_handoff/work/talagrand_high_support_boundary_kkt/high_support_boundary_proof_obligation.json,493,43bcfe6df04143fa59408e71662ae97f51c58a3dfb46247f51d7317b317a18da
talagrand_high_support_boundary_kkt/talagrand_high_support_boundary_kkt_certificate.json,talagrand_python_handoff/work/talagrand_high_support_boundary_kkt/talagrand_high_support_boundary_kkt_certificate.json,4029,7b4bced6ebc87161cb153b3928571f4c99f2e3718f826ff3d1f6792004133cf8
talagrand_high_support_boundary_kkt/talagrand_high_support_boundary_kkt_report.md,talagrand_python_handoff/work/talagrand_high_support_boundary_kkt/talagrand_high_support_boundary_kkt_report.md,1477,3f5b6d1cc2f21dd5ea818cb145a3703add327b21bf77e701974ceada07f205b8
talagrand_high_support_complement_orbit/high_support_complement_orbit_counts.csv,talagrand_python_handoff/work/talagrand_high_support_complement_orbit/high_support_complement_orbit_counts.csv,635,1bbc4a2a63b4b9a6dbf40abcdf02ba834e87e1fc0df1e9f4d72eb8ca3a024bd4
talagrand_high_support_complement_orbit/high_support_complement_orbit_theorem.json,talagrand_python_handoff/work/talagrand_high_support_complement_orbit/high_support_complement_orbit_theorem.json,676,bc941dc5d7cc1adb94a783b91dd83b173d0c03bb032f771b623503baa6e7df49
talagrand_high_support_complement_orbit/high_support_equal_hessian_certificate.csv,talagrand_python_handoff/work/talagrand_high_support_complement_orbit/high_support_equal_hessian_certificate.csv,1324,c244151e431a94240aac8f468aaf4ad3aeacfeb9d2ce6f5970c66ac659bbc892
talagrand_high_support_complement_orbit/talagrand_high_support_complement_orbit_certificate.json,talagrand_python_handoff/work/talagrand_high_support_complement_orbit/talagrand_high_support_complement_orbit_certificate.json,4595,80418b037faedfc736e23cc6df6e0aef9c91de3b8248d3af20d4835fc2909119
talagrand_high_support_complement_orbit/talagrand_high_support_complement_orbit_report.md,talagrand_python_handoff/work/talagrand_high_support_complement_orbit/talagrand_high_support_complement_orbit_report.md,1256,44d05b4740467d9b729a9c3ff14860511a05d6bbc638cb3ae3e98742bf87da14
talagrand_kkt_uniqueness_stress/kkt_fixed_point_basin_rows.csv,talagrand_python_handoff/work/talagrand_kkt_uniqueness_stress/kkt_fixed_point_basin_rows.csv,69794,32998731e02b9813d0df0fc92c8326a49b37f717e79fd57ddc7b721b2990fa86
talagrand_kkt_uniqueness_stress/kkt_fixed_point_basin_summary.csv,talagrand_python_handoff/work/talagrand_kkt_uniqueness_stress/kkt_fixed_point_basin_summary.csv,276,fbb9084991edc033d903e0f2d6d31db2a0f0c8cbb9a7d21d5d9742f76f6f5c75
